backend,batch_size,graphs_in_batch,sample,N_total,E_total,h2d_ms,prep_ms,graph_ms,forward_ms,d2h_ms,compute_ms,transfer_ms,e2e_ms,compute_ms_per_graph,transfer_ms_per_graph,e2e_ms_per_graph,graphs_per_s,nodes_per_s
gpu_eager,1,1,4999,25,122,0.0338880009949207,0.234495997428894,0.2990399897098541,1.264639973640442,0.0404799990355968,1.499135971069336,0.0743680000305175,1.5735039710998535,1.499135971069336,0.0743680000305175,1.5735039710998535,635.5242937842835,15888.107344607088
gpu_eager,1,1,5000,37,220,0.0341119989752769,0.234495997428894,0.2990080118179321,1.274880051612854,0.0406720004975795,1.509376049041748,0.0747839994728565,1.5841600485146046,1.509376049041748,0.0747839994728565,1.5841600485146046,631.2493494187377,23356.22592849329
gpu_eager,1,1,5001,30,118,0.0345599986612796,0.2426880002021789,0.2938880026340484,1.2707840204238892,0.0408959984779357,1.513472020626068,0.0754559971392154,1.5889280177652836,1.513472020626068,0.0754559971392154,1.5889280177652836,629.3551305152453,18880.65391545736
gpu_eager,1,1,5002,27,84,0.0338560007512569,0.2416640073060989,0.2886080145835876,1.2727359533309937,0.0412480011582374,1.5143999606370926,0.0751040019094944,1.589503962546587,1.5143999606370926,0.0751040019094944,1.589503962546587,629.1270884269286,16986.43138752707
gpu_eager,1,1,5003,43,204,0.0393280014395713,0.2356480062007904,0.2908160090446472,1.266752004623413,0.0465280003845691,1.5024000108242035,0.0858560018241405,1.588256012648344,1.5024000108242035,0.0858560018241405,1.588256012648344,629.6214162177456,27073.72089736306
gpu_eager,1,1,5004,28,64,0.0330239981412887,0.2355200052261352,0.2889919877052307,1.2728320360183716,0.0413759984076023,1.5083520412445068,0.074399996548891,1.582752037793398,1.5083520412445068,0.074399996548891,1.582752037793398,631.8109066497587,17690.705386193244
gpu_eager,1,1,5005,34,186,0.0337600000202655,0.2355200052261352,0.2919360101222992,1.2758079767227173,0.0397760011255741,1.5113279819488523,0.0735360011458396,1.5848639830946922,1.5113279819488523,0.0735360011458396,1.5848639830946922,630.9689731527277,21452.945087192744
gpu_eager,1,1,5006,25,114,0.0335679985582828,0.233472004532814,0.2877439856529236,1.265663981437683,0.0395839996635913,1.4991359859704971,0.0731519982218742,1.5722879841923714,1.4991359859704971,0.0731519982218742,1.5722879841923714,636.0157999386255,15900.394998465636
gpu_eager,1,1,5007,49,458,0.0346879996359348,0.2365439981222152,0.2969599962234497,1.269760012626648,0.0410239994525909,1.5063040107488632,0.0757119990885257,1.582016009837389,1.5063040107488632,0.0757119990885257,1.582016009837389,632.104854680192,30973.13787932941
gpu_eager,1,1,5008,48,292,0.0328960008919239,0.2355519980192184,0.2979840040206909,1.2687360048294067,0.0402880012989044,1.5042880028486252,0.0731840021908283,1.5774720050394535,1.5042880028486252,0.0731840021908283,1.5774720050394535,633.9256714574718,30428.43222995865
gpu_eager,1,1,5009,53,732,0.0334080010652542,0.2406399995088577,0.289792001247406,1.2627520561218262,0.0404159985482692,1.503392055630684,0.0738239996135234,1.5772160552442074,1.503392055630684,0.0738239996135234,1.5772160552442074,634.0285445833644,33603.51286291831
gpu_eager,1,1,5010,67,1226,0.0335999988019466,0.2415039986371994,0.2907840013504028,1.3619199991226196,0.0419199988245964,1.603423997759819,0.075519997626543,1.678943995386362,1.603423997759819,0.075519997626543,1.678943995386362,595.6124818623732,39906.036284779
gpu_eager,1,1,5011,32,146,0.0346239991486072,0.2365439981222152,0.2877759933471679,1.2799359560012815,0.040447998791933,1.516479954123497,0.0750719979405403,1.591551952064037,1.516479954123497,0.0750719979405403,1.591551952064037,628.3175354113506,20106.16113316322
gpu_eager,1,1,5012,39,168,0.0334080010652542,0.2355200052261352,0.2908799946308136,1.2720320224761963,0.0411200001835823,1.5075520277023315,0.0745280012488365,1.582080028951168,1.5075520277023315,0.0745280012488365,1.582080028951168,632.0792764591971,24651.09178190869
gpu_eager,1,1,5013,51,230,0.0352320000529289,0.2355200052261352,0.2867200076580047,1.2679680585861206,0.040192000567913,1.503488063812256,0.0754240006208419,1.5789120644330978,1.503488063812256,0.0754240006208419,1.5789120644330978,633.3474944718001,32300.72221806181
gpu_eager,1,1,5014,20,66,0.0331839993596077,0.2355200052261352,0.2949120104312897,1.264639973640442,0.0416960008442401,1.5001599788665771,0.0748800002038478,1.575039979070425,1.5001599788665771,0.0748800002038478,1.575039979070425,634.9045187984316,12698.090375968632
gpu_eager,1,1,5015,25,146,0.0327679999172687,0.234495997428894,0.2937279939651489,1.2645440101623535,0.0401280000805854,1.4990400075912476,0.0728959999978542,1.5719360075891018,1.4990400075912476,0.0728959999978542,1.5719360075891018,636.1582120214376,15903.95530053594
gpu_eager,1,1,5016,58,546,0.033535998314619,0.2347519993782043,0.291808009147644,1.266752004623413,0.0406720004975795,1.5015040040016174,0.0742079988121986,1.575712002813816,1.5015040040016174,0.0742079988121986,1.575712002813816,634.6337390425772,36808.75686446948
gpu_eager,1,1,5017,36,230,0.0344320014119148,0.2406399995088577,0.2887679934501648,1.264799952507019,0.0398720018565654,1.5054399520158768,0.0743040032684803,1.579743955284357,1.5054399520158768,0.0743040032684803,1.579743955284357,633.013974609574,22788.503085944663
gpu_eager,1,1,5018,22,78,0.0330559983849525,0.2437119930982589,0.2889919877052307,1.2698559761047363,0.0408320017158985,1.5135679692029953,0.073888000100851,1.5874559693038464,1.5135679692029953,0.073888000100851,1.5874559693038464,629.9387317422946,13858.652098330482
gpu_eager,1,1,5019,75,582,0.0362240001559257,0.2385919988155365,0.2915840148925781,1.2769279479980469,0.0403520017862319,1.5155199468135834,0.0765760019421577,1.5920959487557411,1.5155199468135834,0.0765760019421577,1.5920959487557411,628.102848186708,47107.7136140031
gpu_eager,1,1,5020,31,170,0.0339200012385845,0.2355200052261352,0.2887679934501648,1.2719039916992188,0.0404799990355968,1.507423996925354,0.0744000002741813,1.5818239971995354,1.507423996925354,0.0744000002741813,1.5818239971995354,632.1815838996008,19597.629100887625
gpu_eager,1,1,5021,28,148,0.0332159996032714,0.234495997428894,0.2877120077610016,1.2718080282211304,0.0412160009145736,1.5063040256500244,0.0744320005178451,1.5807360261678696,1.5063040256500244,0.0744320005178451,1.5807360261678696,632.6166946572791,17713.267450403815
gpu_eager,1,1,5022,69,636,0.0348160006105899,0.2385919988155365,0.2959359884262085,1.2666879892349243,0.0441920012235641,1.5052799880504608,0.0790080018341541,1.584287989884615,1.5052799880504608,0.0790080018341541,1.584287989884615,631.1983720035843,43552.68766824732
gpu_eager,1,1,5023,38,122,0.0330559983849525,0.2332479953765869,0.2969279885292053,1.2718080282211304,0.0405439995229244,1.5050560235977173,0.0735999979078769,1.5786560215055945,1.5050560235977173,0.0735999979078769,1.5786560215055945,633.4502173857235,24071.10826065749
gpu_eager,1,1,5024,62,728,0.0347199998795986,0.2385919988155365,0.2887679934501648,1.265663981437683,0.0401600003242492,1.5042559802532196,0.0748800002038478,1.5791359804570675,1.5042559802532196,0.0748800002038478,1.5791359804570675,633.2576879861597,39261.9766551419
gpu_eager,1,1,5025,43,282,0.0338880009949207,0.2437119930982589,0.289792001247406,1.2677119970321655,0.0394879989326,1.5114239901304245,0.0733759999275207,1.5847999900579453,1.5114239901304245,0.0733759999275207,1.5847999900579453,630.9944512073331,27132.76140191532
gpu_eager,1,1,5026,52,286,0.0337920002639293,0.2426880002021789,0.2867200076580047,1.263615965843201,0.0409919992089271,1.5063039660453796,0.0747839994728565,1.5810879655182362,1.5063039660453796,0.0747839994728565,1.5810879655182362,632.4758785145949,32888.745682758934
gpu_eager,1,1,5027,22,48,0.0338880009949207,0.233472004532814,0.2887679934501648,1.267840027809143,0.0410239994525909,1.501312032341957,0.0749120004475116,1.5762240327894688,1.501312032341957,0.0749120004475116,1.5762240327894688,634.427580849839,13957.406778696455
gpu_eager,1,1,5028,32,110,0.0339520014822483,0.2375680059194564,0.2876479923725128,1.274880051612854,0.0398720018565654,1.5124480575323105,0.0738240033388137,1.5862720608711245,1.5124480575323105,0.0738240033388137,1.5862720608711245,630.4088842432461,20173.08429578388
gpu_eager,1,1,5029,23,102,0.0336639992892742,0.233472004532814,0.2875840067863464,1.2727359533309937,0.0401280000805854,1.5062079578638077,0.0737919993698597,1.5799999572336674,1.5062079578638077,0.0737919993698597,1.5799999572336674,632.9114095362658,14556.962419334111
gpu_eager,1,1,5030,22,76,0.032575998455286,0.2324479967355728,0.2949439883232116,1.2676479816436768,0.040608000010252,1.5000959783792496,0.073183998465538,1.5732799768447876,1.5000959783792496,0.073183998465538,1.5732799768447876,635.6147759571056,13983.525071056323
gpu_eager,1,1,5031,22,130,0.033440001308918,0.234495997428894,0.2969599962234497,1.263615965843201,0.0412480011582374,1.4981119632720947,0.0746880024671554,1.5727999657392502,1.4981119632720947,0.0746880024671554,1.5727999657392502,635.8087625783857,13987.792776724484
gpu_eager,1,1,5032,20,120,0.0330239981412887,0.233472004532814,0.2950400114059448,1.2615679502487185,0.0400639995932579,1.4950399547815325,0.0730879977345466,1.568127952516079,1.4950399547815325,0.0730879977345466,1.568127952516079,637.703063959474,12754.061279189478
gpu_eager,1,1,5033,40,222,0.0339200012385845,0.2415360063314438,0.2888320088386535,1.2677119970321655,0.0407040007412433,1.509248003363609,0.0746240019798278,1.5838720053434372,1.509248003363609,0.0746240019798278,1.5838720053434372,631.3641485084308,25254.565940337237
gpu_eager,1,1,5034,47,312,0.0348160006105899,0.2445120066404342,0.290719985961914,1.2644480466842651,0.0405439995229244,1.5089600533246994,0.0753600001335144,1.5843200534582138,1.5089600533246994,0.0753600001335144,1.5843200534582138,631.1855977693556,29665.723095159712
gpu_eager,1,1,5035,56,818,0.0396800003945827,0.2365439981222152,0.2888639867305755,1.264639973640442,0.0461760014295578,1.5011839717626572,0.0858560018241405,1.5870399735867975,1.5011839717626572,0.0858560018241405,1.5870399735867975,630.1038515998717,35285.81568959282
gpu_eager,1,1,5036,37,202,0.0335679985582828,0.2347200065851211,0.289792001247406,1.274623990058899,0.0403200015425682,1.50934399664402,0.073888000100851,1.5832319967448711,1.50934399664402,0.073888000100851,1.5832319967448711,631.6193723067765,23369.91677535073
gpu_eager,1,1,5037,27,124,0.0338880009949207,0.234495997428894,0.2877439856529236,1.272063970565796,0.041152000427246,1.50655996799469,0.0750400014221668,1.5815999694168568,1.50655996799469,0.0750400014221668,1.5815999694168568,632.2711300814609,17071.320512199443
gpu_eager,1,1,5038,19,56,0.0331199988722801,0.233472004532814,0.2877439856529236,1.2751359939575195,0.0394239984452724,1.5086079984903336,0.0725439973175525,1.581151995807886,1.5086079984903336,0.0725439973175525,1.581151995807886,632.4502657880479,12016.55504997291
gpu_eager,1,1,5039,22,64,0.0335999988019466,0.2346879988908767,0.2959359884262085,1.270527958869934,0.0408000014722347,1.5052159577608109,0.0744000002741813,1.5796159580349922,1.5052159577608109,0.0744000002741813,1.5796159580349922,633.0652681199665,13927.435898639262
gpu_eager,1,1,5040,45,256,0.035615999251604,0.2365439981222152,0.3001599907875061,1.2718080282211304,0.0403839983046054,1.5083520263433456,0.0759999975562095,1.5843520238995552,1.5083520263433456,0.0759999975562095,1.5843520238995552,631.1728611541182,28402.77875193532
gpu_eager,1,1,5041,34,150,0.0332479998469352,0.2416640073060989,0.289792001247406,1.2679040431976318,0.0395839996635913,1.5095680505037308,0.0728319995105266,1.5824000500142574,1.5095680505037308,0.0728319995105266,1.5824000500142574,631.9514461535754,21486.349169221565
gpu_eager,1,1,5042,24,128,0.0327359996736049,0.2426880002021789,0.2857599854469299,1.2669119834899902,0.0408959984779357,1.5095999836921692,0.0736319981515407,1.58323198184371,1.5095999836921692,0.0736319981515407,1.58323198184371,631.6193782514911,15158.865078035786
gpu_eager,1,1,5043,35,234,0.0404159985482692,0.2362879961729049,0.2887679934501648,1.2665599584579468,0.0459519997239112,1.5028479546308515,0.0863679982721805,1.5892159529030323,1.5028479546308515,0.0863679982721805,1.5892159529030323,629.2411035600875,22023.438624603063
gpu_eager,1,1,5044,48,352,0.033535998314619,0.2353280037641525,0.2887679934501648,1.273792028427124,0.0403839983046054,1.5091200321912766,0.0739199966192245,1.583040028810501,1.5091200321912766,0.0739199966192245,1.583040028810501,631.6959658634796,30321.40636144702
gpu_eager,1,1,5045,44,248,0.0340799987316131,0.234495997428894,0.2879999876022339,1.2718080282211304,0.0399039983749389,1.5063040256500244,0.0739839971065521,1.5802880227565763,1.5063040256500244,0.0739839971065521,1.5802880227565763,632.7960381903353,27843.02568037475
gpu_eager,1,1,5046,18,62,0.0343360006809234,0.234495997428894,0.2856959998607635,1.276960015296936,0.0395519994199276,1.51145601272583,0.073888000100851,1.5853440128266811,1.51145601272583,0.073888000100851,1.5853440128266811,630.777920696841,11354.00257254314
gpu_eager,1,1,5047,52,408,0.0341439992189407,0.2355200052261352,0.2949120104312897,1.268928050994873,0.040863998234272,1.5044480562210083,0.0750079974532127,1.579456053674221,1.5044480562210083,0.0750079974532127,1.579456053674221,633.1293597398566,32922.72670647254
gpu_eager,1,1,5048,22,64,0.0330559983849525,0.2336640059947967,0.2969599962234497,1.265663981437683,0.0401280000805854,1.49932798743248,0.073183998465538,1.572511985898018,1.49932798743248,0.073183998465538,1.572511985898018,635.9252005503333,13990.354412107334
gpu_eager,1,1,5049,38,96,0.0348480008542537,0.2416640073060989,0.2908160090446472,1.265663981437683,0.040608000010252,1.507327988743782,0.0754560008645057,1.5827839896082878,1.507327988743782,0.0754560008645057,1.5827839896082878,631.7981522213167,24008.329784410034
gpu_eager,1,1,5050,23,132,0.033535998314619,0.2416640073060989,0.2897599935531616,1.2625919580459597,0.0406720004975795,1.5042559653520584,0.0742079988121986,1.578463964164257,1.5042559653520584,0.0742079988121986,1.578463964164257,633.5272915333647,14571.12770526739
gpu_eager,1,1,5051,40,260,0.0331839993596077,0.2355200052261352,0.2899520099163055,1.2707840204238892,0.0466240011155605,1.5063040256500244,0.0798080004751682,1.5861120261251926,1.5063040256500244,0.0798080004751682,1.5861120261251926,630.4724909267345,25218.89963706938
gpu_eager,1,1,5052,21,154,0.033535998314619,0.2355200052261352,0.2909759879112243,1.269919991493225,0.0402880012989044,1.5054399967193604,0.0738239996135234,1.5792639963328838,1.5054399967193604,0.0738239996135234,1.5792639963328838,633.2063558227385,13297.333472277507
gpu_eager,1,1,5053,68,382,0.0351999998092651,0.2375680059194564,0.2908160090446472,1.2728320360183716,0.0427840016782283,1.510400041937828,0.0779840014874935,1.5883840434253216,1.510400041937828,0.0779840014874935,1.5883840434253216,629.5706659477125,42810.80528444445
gpu_eager,1,1,5054,50,252,0.033535998314619,0.2375680059194564,0.2887040078639984,1.2625919580459597,0.0400959998369216,1.500159963965416,0.0736319981515407,1.5737919621169567,1.500159963965416,0.0736319981515407,1.5737919621169567,635.4079980525944,31770.39990262972
gpu_eager,1,1,5055,42,226,0.0336639992892742,0.2375680059194564,0.2969279885292053,1.264639973640442,0.0403200015425682,1.5022079795598984,0.0739840008318424,1.5761919803917408,1.5022079795598984,0.0739840008318424,1.5761919803917408,634.4404821495563,26646.50025028136
gpu_eager,1,1,5056,40,286,0.0328640006482601,0.234495997428894,0.2979840040206909,1.2696959972381592,0.0401600003242492,1.5041919946670532,0.0730240009725093,1.5772159956395626,1.5041919946670532,0.0730240009725093,1.5772159956395626,634.0285685439673,25361.14274175869
gpu_eager,1,1,5057,46,242,0.0337920002639293,0.2406399995088577,0.291839987039566,1.264639973640442,0.040608000010252,1.5052799731492996,0.0744000002741813,1.579679973423481,1.5052799731492996,0.0744000002741813,1.579679973423481,633.0396136078125,29119.82222595938
gpu_eager,1,1,5058,59,876,0.0337600000202655,0.2427839934825897,0.2899839878082275,1.2707840204238892,0.0441280007362365,1.5135680139064789,0.0778880007565021,1.591456014662981,1.5135680139064789,0.0778880007565021,1.591456014662981,628.355412142363,37072.969316399416
gpu_eager,1,1,5059,16,40,0.0332159996032714,0.2375999987125396,0.2805759906768799,1.2626559734344482,0.0466560013592243,1.500255972146988,0.0798720009624958,1.5801279731094835,1.500255972146988,0.0798720009624958,1.5801279731094835,632.8601334942078,10125.762135907326
gpu_eager,1,1,5060,20,30,0.0342720001935958,0.2365439981222152,0.2867200076580047,1.2728639841079712,0.0401600003242492,1.5094079822301865,0.0744320005178451,1.5838399827480316,1.5094079822301865,0.0744320005178451,1.5838399827480316,631.3769136355279,12627.53827271056
gpu_eager,1,1,5061,91,1092,0.033695999532938,0.238655999302864,0.2917760014533996,1.3761600255966189,0.0412480011582374,1.6148160248994827,0.0749440006911754,1.6897600255906582,1.6148160248994827,0.0749440006911754,1.6897600255906582,591.8000099750545,53853.800907729965
gpu_eager,1,1,5062,38,160,0.0341439992189407,0.2354239970445633,0.2949120104312897,1.267840027809143,0.0401600003242492,1.5032640248537064,0.07430399954319,1.5775680243968964,1.5032640248537064,0.07430399954319,1.5775680243968964,633.8870872983748,24087.70931733824
gpu_eager,1,1,5063,65,524,0.0350719988346099,0.2365439981222152,0.3001280128955841,1.274880051612854,0.0432960018515586,1.5114240497350693,0.0783680006861686,1.589792050421238,1.5114240497350693,0.0783680006861686,1.589792050421238,629.0130836514347,40885.85043734325
gpu_eager,1,1,5064,38,128,0.033695999532938,0.2416640073060989,0.2908160090446472,1.283071994781494,0.0407040007412433,1.524736002087593,0.0744000002741813,1.5991360023617744,1.524736002087593,0.0744000002741813,1.5991360023617744,625.3376814249028,23762.831894146308
gpu_eager,1,1,5065,30,158,0.0338560007512569,0.2407039999961853,0.2877439856529236,1.264639973640442,0.0409599989652633,1.5053439736366272,0.0748159997165203,1.5801599733531475,1.5053439736366272,0.0748159997165203,1.5801599733531475,632.8473172738135,18985.419518214407
gpu_eager,1,1,5066,41,202,0.0390079990029335,0.2365439981222152,0.2908160090446472,1.265504002571106,0.0457919985055923,1.5020480006933212,0.0847999975085258,1.586847998201847,1.5020480006933212,0.0847999975085258,1.586847998201847,630.18008097383,25837.38331992703
gpu_eager,1,1,5067,73,1406,0.0347840003669261,0.2355200052261352,0.2908160090446472,1.3742719888687134,0.0407680012285709,1.6097919940948486,0.0755520015954971,1.6853439956903458,1.6097919940948486,0.0755520015954971,1.6853439956903458,593.3506765130064,43314.599385449466
gpu_eager,1,1,5068,58,430,0.0350399985909462,0.2365439981222152,0.2917119860649109,1.2707840204238892,0.0402560010552406,1.5073280185461044,0.0752959996461868,1.5826240181922913,1.5073280185461044,0.0752959996461868,1.5826240181922913,631.8620142908121,36647.9968288671
gpu_eager,1,1,5069,35,204,0.034400001168251,0.2365439981222152,0.2949120104312897,1.264639973640442,0.0399359986186027,1.5011839717626572,0.0743359997868537,1.575519971549511,1.5011839717626572,0.0743359997868537,1.575519971549511,634.7110909781157,22214.88818423405
gpu_eager,1,1,5070,26,142,0.0329280011355876,0.2355200052261352,0.2950719892978668,1.2655999660491943,0.0410559996962547,1.5011199712753296,0.0739840008318424,1.575103972107172,1.5011199712753296,0.0739840008318424,1.575103972107172,634.8787240135019,16506.84682435105
gpu_eager,1,1,5071,31,122,0.0334720015525817,0.2416640073060989,0.2908160090446472,1.2687360048294067,0.0399039983749389,1.5104000121355057,0.0733759999275207,1.5837760120630264,1.5104000121355057,0.0733759999275207,1.5837760120630264,631.4024157351646,19573.4748877901
gpu_eager,1,1,5072,43,342,0.0336639992892742,0.2436479926109314,0.2877439856529236,1.2687360048294067,0.0413759984076023,1.512383997440338,0.0750399976968765,1.5874239951372149,1.512383997440338,0.0750399976968765,1.5874239951372149,629.9514200763743,27087.911063284097
gpu_eager,1,1,5073,54,384,0.0401600003242492,0.2373120039701461,0.2877439856529236,1.2707840204238892,0.0463679991662502,1.5080960243940351,0.0865279994904995,1.5946240238845348,1.5080960243940351,0.0865279994904995,1.5946240238845348,627.1070703951774,33863.78180133958
gpu_eager,1,1,5074,32,130,0.0331839993596077,0.2357439994812011,0.2898559868335724,1.2706559896469116,0.0402240008115768,1.5063999891281128,0.0734080001711845,1.579807989299297,1.5063999891281128,0.0734080001711845,1.579807989299297,632.9883167912935,20255.626137321397
gpu_eager,1,1,5075,48,414,0.0342079997062683,0.233472004532814,0.2887679934501648,1.282047986984253,0.0402240008115768,1.515519991517067,0.0744320005178451,1.589951992034912,1.515519991517067,0.0744320005178451,1.589951992034912,628.949807924793,30189.590780390063
gpu_eager,1,1,5076,38,250,0.0333440005779266,0.2355200052261352,0.2877439856529236,1.263615965843201,0.041567999869585,1.499135971069336,0.0749120004475116,1.5740479715168476,1.499135971069336,0.0749120004475116,1.5740479715168476,635.3046527777293,24141.57680555372
gpu_eager,1,1,5077,32,196,0.0335040017962455,0.234495997428894,0.297760009765625,1.264639973640442,0.0402560010552406,1.499135971069336,0.0737600028514862,1.572895973920822,1.499135971069336,0.0737600028514862,1.572895973920822,635.7699533728597,20344.63850793151
gpu_eager,1,1,5078,36,206,0.033984001725912,0.2365439981222152,0.2961280047893524,1.264639973640442,0.041152000427246,1.5011839717626572,0.0751360021531581,1.5763199739158154,1.5011839717626572,0.0751360021531581,1.5763199739158154,634.3889670546076,22838.00281396587
gpu_eager,1,1,5079,14,74,0.0324160009622573,0.2384960055351257,0.2785280048847198,1.2567039728164673,0.0400959998369216,1.495199978351593,0.072512000799179,1.567711979150772,1.495199978351593,0.072512000799179,1.567711979150772,637.8722707354058,8930.21179029568
gpu_eager,1,1,5080,25,96,0.033695999532938,0.2426239997148513,0.2876800000667572,1.2584960460662842,0.0402560010552406,1.5011200457811356,0.0739520005881786,1.5750720463693142,1.5011200457811356,0.0739520005881786,1.5750720463693142,634.8915926132344,15872.289815330858
gpu_eager,1,1,5081,53,576,0.0347840003669261,0.2375680059194564,0.289792001247406,1.25872004032135,0.040608000010252,1.4962880462408066,0.0753920003771781,1.5716800466179848,1.4962880462408066,0.0753920003771781,1.5716800466179848,636.2618155978038,33721.876226683606
gpu_eager,1,1,5082,54,402,0.0344320014119148,0.2365439981222152,0.2879680097103119,1.2747199535369873,0.0405759997665882,1.5112639516592026,0.075008001178503,1.5862719528377056,1.5112639516592026,0.075008001178503,1.5862719528377056,630.4089271773892,34042.08206757901
gpu_eager,1,1,5083,37,270,0.0339520014822483,0.2355200052261352,0.289792001247406,1.2718080282211304,0.0408320017158985,1.5073280334472656,0.0747840031981468,1.5821120366454124,1.5073280334472656,0.0747840031981468,1.5821120366454124,632.0664888690957,23386.460088156546
gpu_eager,1,1,5084,17,18,0.0320959985256195,0.2365439981222152,0.2885760068893432,1.2881920337677002,0.0403200015425682,1.5247360318899157,0.0724160000681877,1.5971520319581032,1.5247360318899157,0.0724160000681877,1.5971520319581032,626.1144712529359,10643.946011299911
gpu_eager,1,1,5085,37,234,0.0331519991159439,0.234592005610466,0.3001919984817505,1.2666879892349243,0.0411840006709098,1.5012799948453903,0.0743359997868537,1.575615994632244,1.5012799948453903,0.0743359997868537,1.575615994632244,634.6724096523307,23482.879157136234
gpu_eager,1,1,5086,65,496,0.0330879986286163,0.234495997428894,0.2979840040206909,1.271936058998108,0.0425599999725818,1.506432056427002,0.0756479986011982,1.5820800550282,1.506432056427002,0.0756479986011982,1.5820800550282,632.0792660407916,41085.15229265146
gpu_eager,1,1,5087,35,150,0.0334080010652542,0.233472004532814,0.290912002325058,1.2687360048294067,0.0399679988622665,1.5022080093622208,0.0733759999275207,1.5755840092897415,1.5022080093622208,0.0733759999275207,1.5755840092897415,634.685293899873,22213.98528649556
gpu_eager,1,1,5088,62,458,0.0341119989752769,0.2437119930982589,0.2908160090446472,1.2666239738464355,0.0402880012989044,1.5103359669446943,0.0744000002741813,1.584735967218876,1.5103359669446943,0.0744000002741813,1.584735967218876,631.0199431864633,39123.23647756073
gpu_eager,1,1,5089,16,74,0.0338880009949207,0.2416640073060989,0.2794240117073059,1.260543942451477,0.0400639995932579,1.502207949757576,0.0739520005881786,1.5761599503457546,1.502207949757576,0.0739520005881786,1.5761599503457546,634.4533749767178,10151.253999627485
gpu_eager,1,1,5090,49,316,0.0346879996359348,0.2355200052261352,0.2908160090446472,1.2627520561218262,0.0407040007412433,1.4982720613479614,0.0753920003771781,1.5736640617251396,1.4982720613479614,0.0753920003771781,1.5736640617251396,635.459641178908,31137.52241776649
gpu_eager,1,1,5091,42,356,0.0328640006482601,0.2355200052261352,0.289792001247406,1.274880051612854,0.0406400002539157,1.5104000568389893,0.0735040009021759,1.5839040577411652,1.5104000568389893,0.0735040009021759,1.5839040577411652,631.3513720181502,26516.75762476231
gpu_eager,1,1,5092,79,1010,0.0341439992189407,0.2346560060977935,0.289792001247406,1.2759360074996948,0.0434879995882511,1.5105920135974884,0.0776319988071918,1.5882240124046805,1.5105920135974884,0.0776319988071918,1.5882240124046805,629.6341021100237,49741.09406669188
gpu_eager,1,1,5093,50,240,0.0336639992892742,0.2364159971475601,0.2969279885292053,1.2677119970321655,0.0408320017158985,1.5041279941797256,0.0744960010051727,1.5786239951848984,1.5041279941797256,0.0744960010051727,1.5786239951848984,633.4630685015488,31673.15342507744
gpu_eager,1,1,5094,43,228,0.0338240005075931,0.236735999584198,0.2970240116119385,1.2584960460662842,0.040863998234272,1.4952320456504822,0.0746879987418651,1.5699200443923471,1.4952320456504822,0.0746879987418651,1.5699200443923471,636.9751144791961,27389.92992260543
gpu_eager,1,1,5095,17,38,0.0328320004045963,0.2343679964542389,0.2979840040206909,1.2739520072937012,0.0402240008115768,1.50832000374794,0.0730560012161731,1.5813760049641132,1.50832000374794,0.0730560012161731,1.5813760049641132,632.3606763103082,10750.13149727524
gpu_eager,1,1,5096,34,234,0.0328320004045963,0.2427839934825897,0.2867200076580047,1.265663981437683,0.0392000004649162,1.5084479749202728,0.0720320008695125,1.5804799757897854,1.5084479749202728,0.0720320008695125,1.5804799757897854,632.7191836140079,21512.45224287627
gpu_eager,1,1,5097,35,80,0.0333440005779266,0.2406399995088577,0.289792001247406,1.2685120105743408,0.0412800014019012,1.5091520100831983,0.0746240019798278,1.5837760120630264,1.5091520100831983,0.0746240019798278,1.5837760120630264,631.4024157351646,22099.08455073076
gpu_eager,1,1,5098,15,34,0.0335679985582828,0.2355200052261352,0.2796159982681274,1.263615965843201,0.0408000014722347,1.499135971069336,0.0743680000305175,1.5735039710998535,1.499135971069336,0.0743680000305175,1.5735039710998535,635.5242937842835,9532.864406764253
gpu_eager,1,1,5099,33,234,0.0338240005075931,0.2355200052261352,0.291808009147644,1.269760012626648,0.0386880002915859,1.5052800178527832,0.072512000799179,1.5777920186519625,1.5052800178527832,0.072512000799179,1.5777920186519625,633.7970963082843,20915.30417817338
gpu_eager,1,1,5100,38,192,0.0327039994299411,0.2347519993782043,0.2879360020160675,1.2728320360183716,0.0402560010552406,1.507584035396576,0.0729600004851818,1.5805440358817575,1.507584035396576,0.0729600004851818,1.5805440358817575,632.693539248413,24042.35449143969
gpu_eager,1,1,5101,37,88,0.033984001725912,0.2355200052261352,0.2939519882202148,1.2750400304794312,0.0405119992792606,1.5105600357055664,0.0744960010051727,1.5850560367107391,1.5105600357055664,0.0744960010051727,1.5850560367107391,630.8925216771327,23343.02330205391
gpu_eager,1,1,5102,42,224,0.0328960008919239,0.234495997428894,0.2959359884262085,1.2625919580459597,0.0409599989652633,1.4970879554748535,0.0738559998571872,1.5709439553320408,1.4970879554748535,0.0738559998571872,1.5709439553320408,636.5599463977288,26735.517748704613
gpu_eager,1,1,5103,42,174,0.0332479998469352,0.2355200052261352,0.2970559895038605,1.266752004623413,0.0400639995932579,1.5022720098495483,0.0733119994401931,1.5755840092897415,1.5022720098495483,0.0733119994401931,1.5755840092897415,634.685293899873,26656.782343794668
gpu_eager,1,1,5104,42,310,0.0326079986989498,0.2416640073060989,0.289792001247406,1.263615965843201,0.0405119992792606,1.5052799731492996,0.0731199979782104,1.57839997112751,1.5052799731492996,0.0731199979782104,1.57839997112751,633.5529766169868,26609.225017913446
